,ts_pct,fg_pct,fg3a_per_fga_pct,efg_pct,ast,stl,trb,tov,fg3,fg3_pct,blk,fg,drb,orb,fga,fta_per_fga_pct
2000,-0.658795726194,0.341145043047,-1.43356909441,-1.14619297422,2.37764919491,1.03198461406,-1.01861720261,0.688505643786,-2.13289447216,-2.15443074858,2.10964425357,0.142594420627,-1.06645056465,-1.04590521708,-0.0978013028256,0.00649275777245
2001,0.217481962623,0.858084215418,-0.361869441193,0.822393459004,1.30732204743,0.0575711649811,0.628742154713,-1.12800844986,-0.586424817691,-0.904520170504,0.32092657757,0.83290481877,0.0478179085296,-0.972894658988,0.385551956804,-0.472672765834
2002,1.27473004369,1.19487791863,-1.18760523957,1.19204069319,0.437199977905,1.09385213464,-1.67756094554,0.576618906134,-1.46672292869,-1.08573397179,0.221227559563,0.111216675256,-1.92717291818,-0.785153223901,-0.60150627865,0.742771489168
2003,-0.249231154247,0.0121837515374,-2.04408651981,0.229238594844,-1.02583713015,0.000859271119127,-1.22728272121,0.458150595679,-1.7839474732,-0.346939243481,-1.17455869253,-0.0268454043722,-0.59271965689,-0.785153223901,-0.652385569137,0.275292929552
2004,0.0460363278545,0.395971924965,-1.20078187465,0.126081227164,0.606604274628,1.06807400107,-0.46400621898,1.5770179722,-0.844169760102,0.127004544489,-0.68779289873,0.38106528544,-0.359190336164,0.2161344299,-0.113065089972,0.643432295249
2005,-1.13503360055,-2.45502593478,1.39062302452,-1.45566507726,-1.52634982502,-0.344567718768,-1.23277391907,-0.785766664098,0.297838600119,0.127004544489,-0.072004846338,-1.71496810529,-0.993055635278,-0.873808901581,-1.81243339225,0.906388985033
2006,-2.92568800813,-1.45247723685,-0.199357608533,-1.43847218265,-1.20294162218,-2.92753670285,0.227884711097,-1.05561114902,-0.28506150041,-0.0820883031451,0.420625595576,-1.11879094325,-1.25994628754,0.956670090524,-0.336933968116,1.38555450864
2007,-1.37315253773,-0.677068478291,0.29257010114,-1.65338336531,-0.248117404291,-0.952931671106,0.425567833976,0.339682285224,0.21060185038,-0.272595119878,1.18302985092,-0.905422274736,-0.432585265535,0.800218894617,1.33190675987,-1.34335158312
2008,0.0365115703673,-0.16012930592,0.775713387425,0.813797011697,1.51522732069,1.37225597724,1.08451157691,2.63665119349,0.408867190697,-0.295827658504,-0.828544453563,-0.36572505437,0.288019495562,0.294360027853,0.553453615412,-0.6362902617
2009,0.350828567443,-0.865046359154,0.503396262428,-0.750756398115,0.529602321572,0.552511329595,1.08451157691,-0.285567131066,0.349387588602,-0.746538907848,0.244686152035,-0.710880253442,1.12872505018,0.95145505066,0.0599244976851,0.327884267508
2010,0.684195079493,-0.261950658054,-0.80987503393,0.143274121778,-0.471423068152,-0.525014653783,1.4359482398,-0.930561265765,0.107503873416,1.20964084446,-0.998619248986,-0.773635744182,2.48986737669,0.62812257912,-1.23749740974,1.95821574417
2011,0.903264501697,0.106172691969,0.740575693877,0.727832538631,-1.02583713015,-0.421902119489,-0.738566111868,-0.581737907203,0.511965167661,0.322157868947,-1.64959519009,-1.6396615164,0.067834707449,-1.11891577517,-1.64453173364,1.22778049477
2012,-0.00158745958119,-1.42898000174,0.424336451945,-1.30952547305,-0.332819552652,0.243173726711,1.930156047,-0.311893422278,0.579375383369,-0.727952876947,-0.652605010022,0.0672878317382,0.821800800079,2.23435485709,2.27826156293,-0.840812131532
2013,-0.0301617320426,0.599614629232,0.173980385415,0.160467016391,0.552702907489,0.64531261046,0.090604764653,1.18870517682,0.71816112159,-0.105320841771,0.103934597203,1.66755284562,-0.40589620031,0.310005147444,0.548365686363,-0.326585715954
2014,0.979462561594,0.787592510095,0.0509984579968,0.745025433244,-0.294318576124,-0.787951616234,-0.442041427549,-0.64097206243,0.670577439914,0.419734531176,1.25340562834,0.224176558589,0.154574169433,-1.47875352575,-0.499747697675,0.146736325657
2015,1.22710625626,0.83458698031,2.01870929669,1.08888332551,-0.586925997736,0.258640606856,-0.777004496872,-0.344801286293,0.825224405361,0.963375935024,-1.18042334064,0.914486956732,0.448153886917,-1.0146149779,0.344848524414,-1.61799523689
2016,0.265105750059,1.22620756544,0.406767605171,0.186256358311,-0.694728732014,-0.932309164247,0.864863662596,-0.456688023945,0.381110043052,1.08418513588,1.44693901623,1.82444157247,0.708372272869,0.847154253389,0.329584737268,-1.33750810112
2017,0.388927597391,0.944240744147,0.459474145493,1.51870569084,0.0829909938489,0.567978209739,-0.19493752395,-0.943724411371,2.0386082881,2.46884443799,-0.0602755501019,1.09020233081,0.881851196837,0.836724173662,1.16400510126,-1.04533400136
